trial	mean_acc	n_ok_folds	n_fail_folds	params_json
5893	0.5909090909090908	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
5894	0.5909090909090908	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
5895	0.6727272727272727	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
5896	0.6727272727272727	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
5897	0.5818181818181818	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
5898	0.5818181818181818	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
5899	0.6636363636363637	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
5900	0.6636363636363637	5	0	{"model__hidden_units": 50, "model__activation_function": "leaky_relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
5901	0.790909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
5902	0.790909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
5903	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
5904	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
5905	0.7818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
5906	0.7818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
5907	0.718181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
5908	0.718181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
5909	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
5910	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
5911	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
5912	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
5913	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
5914	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
5915	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
5916	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
5917	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
5918	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
5919	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
5920	0.6909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
5921	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
5922	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
5923	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
5924	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
5925	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
5926	0.7636363636363637	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
5927	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
5928	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
5929	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
5930	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
5931	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
5932	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
5933	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
5934	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
5935	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
5936	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
5937	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
5938	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
5939	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
5940	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
5941	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
5942	0.7545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
5943	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
5944	0.6727272727272726	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
5945	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
5946	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
5947	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
5948	0.6818181818181819	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
5949	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
5950	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
5951	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
5952	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "sigmoid", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
5953	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
5954	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
5955	0.7090909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
5956	0.7090909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
5957	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
5958	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
5959	0.7090909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
5960	0.7090909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
5961	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
5962	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
5963	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
5964	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
5965	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
5966	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
5967	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
5968	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
5969	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
5970	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
5971	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
5972	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
5973	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
5974	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
5975	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
5976	0.6909090909090909	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
5977	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
5978	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
5979	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
5980	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
5981	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
5982	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
5983	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
5984	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
5985	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
5986	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
5987	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
5988	0.6818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
5989	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
5990	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
5991	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
5992	0.6727272727272727	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
5993	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
5994	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
5995	0.6636363636363636	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
5996	0.6636363636363636	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
5997	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
5998	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
5999	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
6000	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
6001	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
6002	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
6003	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
6004	0.6272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "relu", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
6005	0.5818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
6006	0.5818181818181818	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
6007	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
6008	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
6009	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
6010	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
6011	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
6012	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
6013	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
6014	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
6015	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
6016	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
6017	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
6018	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
6019	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
6020	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
6021	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
6022	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
6023	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
6024	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
6025	0.5909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
6026	0.5909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
6027	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution1"}
6028	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 6, "model__random_type": "uniform", "model__treinador": "solution2"}
6029	0.5909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution1"}
6030	0.5909090909090908	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 7, "model__random_type": "normal", "model__treinador": "solution2"}
6031	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution1"}
6032	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 7, "model__random_type": "uniform", "model__treinador": "solution2"}
6033	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution1"}
6034	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 8, "model__random_type": "normal", "model__treinador": "solution2"}
6035	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution1"}
6036	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 8, "model__random_type": "uniform", "model__treinador": "solution2"}
6037	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution1"}
6038	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 9, "model__random_type": "normal", "model__treinador": "solution2"}
6039	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution1"}
6040	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 9, "model__random_type": "uniform", "model__treinador": "solution2"}
6041	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution1"}
6042	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 10, "model__random_type": "normal", "model__treinador": "solution2"}
6043	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution1"}
6044	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 10, "model__random_type": "uniform", "model__treinador": "solution2"}
6045	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution1"}
6046	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 13, "model__random_type": "normal", "model__treinador": "solution2"}
6047	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution1"}
6048	0.5181818181818182	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 13, "model__random_type": "uniform", "model__treinador": "solution2"}
6049	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution1"}
6050	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 17, "model__random_type": "normal", "model__treinador": "solution2"}
6051	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution1"}
6052	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 17, "model__random_type": "uniform", "model__treinador": "solution2"}
6053	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution1"}
6054	0.5999999999999999	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 25, "model__random_type": "normal", "model__treinador": "solution2"}
6055	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution1"}
6056	0.5272727272727272	5	0	{"model__hidden_units": 75, "model__activation_function": "sin", "model__C": 25, "model__random_type": "uniform", "model__treinador": "solution2"}
6057	0.790909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution1"}
6058	0.790909090909091	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "normal", "model__treinador": "solution2"}
6059	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution1"}
6060	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 1, "model__random_type": "uniform", "model__treinador": "solution2"}
6061	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution1"}
6062	0.7454545454545455	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "normal", "model__treinador": "solution2"}
6063	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution1"}
6064	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 2, "model__random_type": "uniform", "model__treinador": "solution2"}
6065	0.7363636363636363	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution1"}
6066	0.7363636363636363	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "normal", "model__treinador": "solution2"}
6067	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution1"}
6068	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 3, "model__random_type": "uniform", "model__treinador": "solution2"}
6069	0.7181818181818181	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution1"}
6070	0.7181818181818181	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "normal", "model__treinador": "solution2"}
6071	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution1"}
6072	0.6545454545454545	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 4, "model__random_type": "uniform", "model__treinador": "solution2"}
6073	0.7090909090909092	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution1"}
6074	0.7090909090909092	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "normal", "model__treinador": "solution2"}
6075	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution1"}
6076	0.6454545454545454	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 5, "model__random_type": "uniform", "model__treinador": "solution2"}
6077	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution1"}
6078	0.7	5	0	{"model__hidden_units": 75, "model__activation_function": "tanh", "model__C": 6, "model__random_type": "normal", "model__treinador": "solution2"}
